시도명,사고위험지역명,반경내카메라수,총사고건수,총사망자수,총중상자수,위험점수,카메라효율,카메라효과비율,과잉세분화,위도,경도
충북,충청북도 청주시 흥덕구내에서 2022년도에 반경50m 이내 다른사고12건 이상 지역,1,16,0,2,26,26.0,50.0,재배치가능(재배치2순위),36.63557078388044,127.4339242453029
경남,경상남도 함안군내에서 2022년도에 반경100m 이내 다른사고4건 이상 지역,2,12,0,8,52,26.0,50.0,재배치가능(재배치2순위),35.27941412321343,128.4024379790078
경기,경기도 수원시 장안구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,1,11,0,3,26,26.0,50.0,재배치가능(재배치2순위),37.300246681563564,127.01165481713323
경기,경기도 수원시 권선구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,2,23,0,6,53,26.5,33.33333333333333,재배치가능(재배치2순위),37.24950136312848,127.0301918654381
부산,부산광역시 금정구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,2,13,1,6,53,26.5,33.33333333333333,재배치가능(재배치2순위),35.226664390766096,129.0860399486534
서울,서울특별시 관악구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,2,13,0,8,53,26.5,50.0,재배치가능(재배치2순위),37.492328820028284,126.92546790936298
경기,경기도 수원시 권선구내에서 2023년도에 반경50m 이내 다른사고12건 이상 지역,2,18,0,7,53,26.5,33.33333333333333,재배치가능(재배치2순위),37.24956387893358,127.03004489375348
전남,전라남도 광양시내에서 2024년도에 반경100m 이내 다른사고6건 이상 지역,2,18,0,7,53,26.5,33.33333333333333,재배치가능(재배치2순위),34.94701627166799,127.68600302228774
울산,울산광역시 남구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,1,12,0,3,27,27.0,33.33333333333333,재배치가능(재배치2순위),35.540383663666766,129.32596978054892
경기,경기도 성남시중원구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,1,12,0,3,27,27.0,50.0,재배치가능(재배치2순위),37.44526105807985,127.14988195936864
울산,울산광역시 중구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,1,12,0,3,27,27.0,50.0,재배치가능(재배치2순위),35.56705575069817,129.33391259625716
경기,경기도 광명시내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,1,12,0,3,27,27.0,50.0,재배치가능(재배치2순위),37.477339294466255,126.87388522936062
충남,충청남도 천안시서북구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,1,17,0,2,27,27.0,33.33333333333333,재배치가능(재배치2순위),36.80239539025974,127.12441271696981
경기,경기도 군포시내에서 2019년도에 반경100m 이내 다른사고6건 이상 지역,2,14,0,8,54,27.0,33.33333333333333,재배치가능(재배치2순위),37.32911388500141,126.91695756091427
서울,서울특별시 종로구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,1,12,0,3,27,27.0,33.33333333333333,재배치가능(재배치2순위),37.57979480309487,126.98410884608802
서울,서울특별시 중랑구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,1,17,0,2,27,27.0,33.33333333333333,재배치가능(재배치2순위),37.59430888517042,127.07805033893457
서울,서울특별시 관악구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,1,12,0,3,27,27.0,33.33333333333333,재배치가능(재배치2순위),37.47090383797451,126.98425674851151
충북,충청북도 청주시 청원구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,1,12,0,3,27,27.0,33.33333333333333,재배치가능(재배치2순위),36.74028807172963,127.45601431458711
전북,전라북도 군산시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,1,12,0,3,27,27.0,50.0,재배치가능(재배치2순위),35.96848802284532,126.73360171266192
전남,전라남도 목포시내에서 2020년도에 반경80m 이내 다른사고10건 이상 지역,1,12,0,3,27,27.0,50.0,재배치가능(재배치2순위),34.828410555648816,126.42035642950802
울산,울산광역시 중구내에서 2021년도에 반경50m 이내 다른사고6건 이상 지역,1,12,0,3,27,27.0,50.0,재배치가능(재배치2순위),35.56682076934361,129.33395137012693
서울,서울특별시 도봉구내에서 2022년도에 반경50m 이내 다른사고6건 이상 지역,1,7,0,4,27,27.0,50.0,재배치가능(재배치2순위),37.6541867753649,127.04462114456175
서울,서울특별시 노원구내에서 2022년도에 반경50m 이내 다른사고12건 이상 지역,1,17,0,2,27,27.0,33.33333333333333,재배치가능(재배치2순위),37.62421369664405,127.0852704583473
충남,충청남도 천안시서북구내에서 2022년도에 반경50m 이내 다른사고12건 이상 지역,1,17,0,2,27,27.0,33.33333333333333,재배치가능(재배치2순위),36.836042344445396,127.14352712710658
경남,경상남도 사천시내에서 2022년도에 반경100m 이내 다른사고6건 이상 지역,1,12,0,3,27,27.0,33.33333333333333,재배치가능(재배치2순위),35.08483144946583,128.08403095858475
경기,경기도 시흥시내에서 2023년도에 반경50m 이내 다른사고10건 이상 지역,1,12,0,3,27,27.0,50.0,재배치가능(재배치2순위),37.44258296462666,126.78471015337765
서울,서울특별시 서초구내에서 2024년도에 반경50m 이내 다른사고14건 이상 지역,1,17,0,2,27,27.0,50.0,재배치가능(재배치2순위),37.48663152244321,127.00950879976236
충남,충청남도 천안시서북구내에서 2024년도에 반경50m 이내 다른사고14건 이상 지역,2,19,0,7,54,27.0,33.33333333333333,재배치가능(재배치2순위),36.80043423090955,127.12858101858635
경북,경상북도 안동시내에서 2024년도에 반경100m 이내 다른사고6건 이상 지역,2,24,0,6,54,27.0,33.33333333333333,재배치가능(재배치2순위),36.56757790450592,128.7183591197393
경기,경기도 부천시내에서 2018년도에 반경50m 이내 다른사고10건 이상 지역,2,25,1,4,55,27.5,50.0,재배치가능(재배치2순위),37.50050759074102,126.78391014572472
대전,대전광역시 중구내에서 2019년도에 반경50m 이내 다른사고12건 이상 지역,2,20,0,7,55,27.5,50.0,재배치가능(재배치2순위),36.33146571220856,127.4235246028732
부산,부산광역시 연제구내에서 2017년도에 반경50m 이내 다른사고6건 이상 지역,1,8,0,4,28,28.0,50.0,재배치가능(재배치2순위),35.177577106564875,129.08432718172128
부산,부산광역시 사상구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,1,13,0,3,28,28.0,66.66666666666666,재배치가능(재배치2순위),35.19130200611217,128.98607694085297
대전,대전광역시 동구내에서 2017년도에 반경50m 이내 다른사고8건 이상 지역,1,13,0,3,28,28.0,50.0,재배치가능(재배치2순위),36.34837151499824,127.44378026313017
경기,경기도 시흥시내에서 2017년도에 반경80m 이내 다른사고10건 이상 지역,1,18,0,2,28,28.0,66.66666666666666,재배치가능(재배치2순위),37.346713317556045,126.78299950993426
서울,서울특별시 종로구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,2,26,0,6,56,28.0,50.0,재배치가능(재배치2순위),37.588277553895466,126.99906957249819
서울,서울특별시 송파구내에서 2018년도에 반경50m 이내 다른사고14건 이상 지역,2,21,0,7,56,28.0,50.0,재배치가능(재배치2순위),37.50027918151649,127.11196401856587
부산,부산광역시 중구내에서 2018년도에 반경50m 이내 다른사고6건 이상 지역,1,8,0,4,28,28.0,66.66666666666666,재배치가능(재배치2순위),35.10592313253705,129.01918285815356
경기,경기도 안양시동안구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,1,13,0,3,28,28.0,50.0,재배치가능(재배치2순위),37.39215020877924,126.94977449209762
경기,경기도 용인시수지구내에서 2019년도에 반경50m 이내 다른사고8건 이상 지역,1,8,0,4,28,28.0,33.33333333333333,재배치가능(재배치2순위),37.31343824605993,127.08121124938017
서울,서울특별시 노원구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,1,23,0,1,28,28.0,66.66666666666666,재배치가능(재배치2순위),37.61958319006962,127.07075789275528
서울,서울특별시 은평구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,1,13,0,3,28,28.0,50.0,재배치가능(재배치2순위),37.608983506412685,126.92059720793287
경기,경기도 시흥시내에서 2021년도에 반경50m 이내 다른사고10건 이상 지역,1,13,0,3,28,28.0,33.33333333333333,재배치가능(재배치2순위),37.35583588205097,126.72443439195439
충남,충청남도 천안시서북구내에서 2021년도에 반경50m 이내 다른사고12건 이상 지역,1,18,0,2,28,28.0,33.33333333333333,재배치가능(재배치2순위),36.81833251477756,127.10739351317024
서울,서울특별시 종로구내에서 2022년도에 반경50m 이내 다른사고8건 이상 지역,2,26,0,6,56,28.0,50.0,재배치가능(재배치2순위),37.5881964358656,126.99907011461885
광주,광주광역시 북구내에서 2022년도에 반경50m 이내 다른사고14건 이상 지역,1,18,0,2,28,28.0,50.0,재배치가능(재배치2순위),35.17786461637795,126.87948958898825
서울,서울특별시 구로구내에서 2023년도에 반경50m 이내 다른사고12건 이상 지역,1,18,0,2,28,28.0,50.0,재배치가능(재배치2순위),37.49842411563642,126.84109431858087
경기,경기도 수원시 영통구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,1,13,0,3,28,28.0,50.0,재배치가능(재배치2순위),37.24930754263817,127.06448251751151
경기,경기도 파주시내에서 2023년도에 반경80m 이내 다른사고10건 이상 지역,1,18,0,2,28,28.0,50.0,재배치가능(재배치2순위),37.70976386073674,126.75693496361814
서울,서울특별시 성동구내에서 2024년도에 반경50m 이내 다른사고12건 이상 지역,2,16,1,6,56,28.0,50.0,재배치가능(재배치2순위),37.542034115963524,127.03322399272942
대구,대구광역시 달서구내에서 2024년도에 반경50m 이내 다른사고14건 이상 지역,1,18,0,2,28,28.0,50.0,재배치가능(재배치2순위),35.81993954137099,128.5306679471257
광주,광주광역시 서구내에서 2024년도에 반경50m 이내 다른사고12건 이상 지역,2,26,0,6,56,28.0,50.0,재배치가능(재배치2순위),35.16464940656814,126.8610657104288
대전,대전광역시 유성구내에서 2024년도에 반경50m 이내 다른사고12건 이상 지역,1,13,0,3,28,28.0,33.33333333333333,재배치가능(재배치2순위),36.38742864846885,127.318303247126
충남,충청남도 천안시동남구내에서 2024년도에 반경50m 이내 다른사고12건 이상 지역,2,31,0,5,56,28.0,33.33333333333333,재배치가능(재배치2순위),36.82446286047702,127.16044515291935
서울,서울특별시 종로구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,2,22,0,7,57,28.5,50.0,재배치가능(재배치2순위),37.588295532189896,126.99905812571201
경기,경기도 고양시일산동구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,2,27,0,6,57,28.5,33.33333333333333,재배치가능(재배치2순위),37.65777246000749,126.7737324762659
경기,경기도 의왕시내에서 2020년도에 반경100m 이내 다른사고6건 이상 지역,2,17,1,6,57,28.5,33.33333333333333,재배치가능(재배치2순위),37.35266960584485,126.97142483933938
경기,경기도 수원시 권선구내에서 2024년도에 반경50m 이내 다른사고12건 이상 지역,2,27,0,6,57,28.5,50.0,재배치가능(재배치2순위),37.26435984751873,126.99378487633044
경기,경기도 수원시권선구내에서 2017년도에 반경50m 이내 다른사고12건 이상 지역,1,14,0,3,29,29.0,50.0,재배치가능(재배치2순위),37.24795633854203,127.03614362187889
서울,서울특별시 종로구내에서 2018년도에 반경50m 이내 다른사고12건 이상 지역,1,14,0,3,29,29.0,66.66666666666666,재배치가능(재배치2순위),37.57375065846308,127.00183918853105
부산,부산광역시 남구내에서 2018년도에 반경50m 이내 다른사고8건 이상 지역,1,14,0,3,29,29.0,50.0,재배치가능(재배치2순위),35.1425181183474,129.10318454877742
부산,부산광역시 서구내에서 2019년도에 반경50m 이내 다른사고6건 이상 지역,1,14,0,3,29,29.0,66.66666666666666,재배치가능(재배치2순위),35.08268094719487,129.01978238629306
부산,부산광역시 기장군내에서 2019년도에 반경100m 이내 다른사고6건 이상 지역,1,14,0,3,29,29.0,50.0,재배치가능(재배치2순위),35.32510070335644,129.18123831180927
서울,서울특별시 서대문구내에서 2020년도에 반경50m 이내 다른사고8건 이상 지역,1,9,0,4,29,29.0,33.33333333333333,재배치가능(재배치2순위),37.58806762047807,126.94590397097825
경기,경기도 시흥시내에서 2020년도에 반경50m 이내 다른사고10건 이상 지역,1,14,0,3,29,29.0,50.0,재배치가능(재배치2순위),37.35585302122301,126.72429871850221
경기,경기도 수원시 장안구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,1,14,0,3,29,29.0,33.33333333333333,재배치가능(재배치2순위),37.29922494438615,126.99368735594855
경기,경기도 안양시동안구내에서 2021년도에 반경50m 이내 다른사고8건 이상 지역,1,9,0,4,29,29.0,33.33333333333333,재배치가능(재배치2순위),37.38561909216109,126.95059023109641
전남,전라남도 목포시내에서 2022년도에 반경80m 이내 다른사고10건 이상 지역,1,14,0,3,29,29.0,50.0,재배치가능(재배치2순위),34.80506240927526,126.42513179816122
대전,대전광역시 중구내에서 2023년도에 반경50m 이내 다른사고8건 이상 지역,1,14,0,3,29,29.0,66.66666666666666,재배치가능(재배치2순위),36.3157484665333,127.43304198652214
서울,서울특별시 중구내에서 2024년도에 반경50m 이내 다른사고8건 이상 지역,1,14,0,3,29,29.0,66.66666666666666,재배치가능(재배치2순위),37.56331703637686,126.9735787135469
충남,충청남도 천안시서북구내에서 2020년도에 반경50m 이내 다른사고12건 이상 지역,2,39,0,4,59,29.5,50.0,재배치가능(재배치2순위),36.80113774366265,127.12870094114662
